,site,sim,szn,terr,data_avail,RMSE,MAE,R2,NSE,BIAS
173,KDI-W-Tslp,jra5,JJA,NoSnow,100.0,4.73734188079834,3.8037502765655518,-0.21735237761067472,-0.21735239028930664,3.6063334941864014
174,KDI-W-Tslp,jra5,SON,NoSnow,100.0,10.852568626403809,7.860810279846191,-5.820066003310134,-5.820065975189209,-7.669118881225586
175,KDI-W-Tslp,merr,ALL,NoSnow,100.0,6.593497276306152,5.384541034698486,0.45969605980671,0.45969611406326294,-4.61902379989624
176,KDI-W-Tslp,merr,DJF,NoSnow,100.0,10.554078102111816,10.051170349121094,-7.283169828232317,-7.283169746398926,-10.051167488098145
177,KDI-W-Tslp,merr,MAM,NoSnow,100.0,4.040684700012207,3.1958305835723877,0.021951875492845496,0.02195185422897339,-0.9080120325088501
178,KDI-W-Tslp,merr,JJA,NoSnow,100.0,4.094676971435547,3.53544545173645,0.09053458791380387,0.09053468704223633,-2.784229278564453
179,KDI-W-Tslp,merr,SON,NoSnow,100.0,5.775333881378174,5.031586647033691,-0.9314242240929178,-0.9314242601394653,-5.029938220977783
180,KDI-W-Org2,era5,ALL,Organic,100.0,9.606000900268555,7.551578998565674,-0.36780823566864407,-0.36780846118927,-3.8446013927459717
181,KDI-W-Org2,era5,DJF,Organic,100.0,14.925161361694336,14.126628875732422,-8.792628978210907,-8.79262924194336,-14.126629829406738
182,KDI-W-Org2,era5,MAM,Organic,100.0,5.005462169647217,3.7823407649993896,0.033287917288871705,0.03328794240951538,-1.8294837474822998
183,KDI-W-Org2,era5,JJA,Organic,100.0,6.073976516723633,5.6600165367126465,-4.485641989157179,-4.485641956329346,5.6600189208984375
184,KDI-W-Org2,era5,SON,Organic,100.0,9.591064453125,6.930408954620361,-12.873207541365419,-12.873208045959473,-6.181435585021973
185,KDI-W-Org2,jra5,ALL,Organic,100.0,11.615174293518066,9.234210014343262,-0.9998223239834068,-0.9998224973678589,-4.44438362121582
186,KDI-W-Org2,jra5,DJF,Organic,100.0,18.02869415283203,17.359407424926758,-13.288603786172619,-13.288603782653809,-17.359407424926758
187,KDI-W-Org2,jra5,MAM,Organic,100.0,5.435592174530029,4.5346760749816895,-0.13999383611127736,-0.1399937868118286,-0.58079594373703
188,KDI-W-Org2,jra5,JJA,Organic,100.0,7.179763317108154,6.772736072540283,-6.664813354828472,-6.664812088012695,6.772735595703125
189,KDI-W-Org2,jra5,SON,Organic,100.0,12.03944206237793,8.645599365234375,-20.860295904671936,-20.860294342041016,-7.929968357086182
190,KDI-W-Org2,merr,ALL,Organic,100.0,6.077020168304443,4.475077152252197,0.4525792238806212,0.452579140663147,-3.5062172412872314
191,KDI-W-Org2,merr,DJF,Organic,100.0,9.847818374633789,9.176218032836914,-3.263255503729445,-3.2632551193237305,-9.175446510314941
192,KDI-W-Org2,merr,MAM,Organic,100.0,3.1163501739501953,2.48114013671875,0.62528483725248,0.6252848505973816,-0.4131046235561371
193,KDI-W-Org2,merr,JJA,Organic,100.0,1.5823272466659546,1.2660150527954102,0.6277164341801862,0.627716451883316,0.36719849705696106
194,KDI-W-Org2,merr,SON,Organic,100.0,6.550857067108154,5.3726043701171875,-5.472015875019229,-5.472015857696533,-5.288607120513916
195,KDI-W-Trees,era5,ALL,Snow,100.0,12.142931938171387,9.262033462524414,-2.330161974017446,-2.3301618099212646,-6.520211219787598
196,KDI-W-Trees,era5,DJF,Snow,100.0,19.342321395874023,18.18760871887207,-15.286168401594391,-15.286169052124023,-18.187618255615234
197,KDI-W-Trees,era5,MAM,Snow,100.0,10.842053413391113,8.373550415039062,-11.604637294905997,-11.604637145996094,-7.422260284423828
198,KDI-W-Trees,era5,JJA,Snow,100.0,5.364126205444336,4.587227821350098,-1.1134388495125087,-1.1134390830993652,4.577202796936035
199,KDI-W-Trees,era5,SON,Snow,100.0,9.144062995910645,6.458261489868164,-4.695702891838302,-4.695702075958252,-6.262451648712158
200,KDI-W-Trees,jra5,ALL,Snow,100.0,13.860000610351562,10.77121353149414,-3.3385511631901013,-3.338550567626953,-7.120029449462891
201,KDI-W-Trees,jra5,DJF,Snow,100.0,22.36253547668457,21.418533325195312,-20.769268324618185,-20.769268035888672,-21.418529510498047
202,KDI-W-Trees,jra5,MAM,Snow,100.0,10.589385986328125,8.336947441101074,-11.023995333602096,-11.023994445800781,-6.172456741333008
203,KDI-W-Trees,jra5,JJA,Snow,100.0,6.430085182189941,5.726742744445801,-2.0368624979293948,-2.036862850189209,5.69062614440918
204,KDI-W-Trees,jra5,SON,Snow,100.0,11.557476043701172,8.22989559173584,-8.099025231377611,-8.099023818969727,-8.010172843933105
205,KDI-W-Trees,merr,ALL,Snow,100.0,8.704834938049316,6.702911376953125,-0.7113516340952653,-0.7113516330718994,-6.184420585632324
206,KDI-W-Trees,merr,DJF,Snow,100.0,13.97433853149414,13.240426063537598,-7.500886458283647,-7.500886917114258,-13.240422248840332
207,KDI-W-Trees,merr,MAM,Snow,100.0,8.170555114746094,6.651605129241943,-6.158307795578158,-6.158308029174805,-6.014225006103516
208,KDI-W-Trees,merr,JJA,Snow,100.0,2.5237178802490234,2.0385169982910156,0.5321858971555067,0.5321858525276184,-0.7223084568977356
209,KDI-W-Trees,merr,SON,Snow,100.0,6.544177532196045,5.409670829772949,-1.9172855541295157,-1.917285680770874,-5.3759684562683105
210,KDI-E-Org2,era5,ALL,Organic,100.0,10.164318084716797,7.902632713317871,-0.7091339143168092,-0.7091339826583862,-4.537539482116699
211,KDI-E-Org2,era5,DJF,Organic,100.0,16.110498428344727,15.344853401184082,-13.163051303380765,-13.163049697875977,-15.344849586486816
212,KDI-E-Org2,era5,MAM,Organic,100.0,6.121381759643555,4.575244903564453,-0.9979832867093845,-0.9979830980300903,-2.856487989425659
213,KDI-E-Org2,era5,JJA,Organic,100.0,5.569326877593994,5.135996341705322,-2.750584197394442,-2.7505838871002197,5.135996341705322
214,KDI-E-Org2,era5,SON,Organic,100.0,9.786118507385254,6.979162693023682,-15.019494523048262,-15.019495010375977,-6.335118770599365
215,KDI-E-Org2,jra5,ALL,Organic,100.0,12.151638984680176,9.578346252441406,-1.4428081126749976,-1.4428081512451172,-5.155380725860596
216,KDI-E-Org2,jra5,DJF,Organic,100.0,19.230480194091797,18.5788631439209,-19.17990025648872,-19.179899215698242,-18.578859329223633
217,KDI-E-Org2,jra5,MAM,Organic,100.0,6.40835428237915,5.260238170623779,-1.1897061961984545,-1.1897060871124268,-1.6307835578918457
218,KDI-E-Org2,jra5,JJA,Organic,100.0,6.675665378570557,6.242547988891602,-4.3886832113367715,-4.388682842254639,6.24254846572876
219,KDI-E-Org2,jra5,SON,Organic,100.0,12.263273239135742,8.747429847717285,-24.15594702229605,-24.155948638916016,-8.150230407714844
220,KDI-E-Org2,merr,ALL,Organic,100.0,6.692570686340332,4.960886478424072,0.2590215590934881,0.2590215802192688,-4.297093868255615
221,KDI-E-Org2,merr,DJF,Organic,100.0,11.02794361114502,10.419660568237305,-5.6363294174655465,-5.636328220367432,-10.419662475585938
222,KDI-E-Org2,merr,MAM,Organic,100.0,3.7732856273651123,2.8509345054626465,0.24084186076200376,0.24084192514419556,-1.5222864151000977
223,KDI-E-Org2,merr,JJA,Organic,100.0,1.772089958190918,1.4560208320617676,0.6202786639571647,0.6202786564826965,-0.2663632333278656
224,KDI-E-Org2,merr,SON,Organic,100.0,6.786574363708496,5.599142074584961,-6.704227710183218,-6.704228401184082,-5.537170886993408
225,KDI-W-Ttop,era5,ALL,NoSnow,100.0,10.804574012756348,7.766749382019043,-0.7116311911463273,-0.711631178855896,-6.268903732299805
226,KDI-W-Ttop,era5,DJF,NoSnow,100.0,18.257373809814453,17.430267333984375,-21.050201981187705,-21.050201416015625,-17.430267333984375
227,KDI-W-Ttop,era5,MAM,NoSnow,100.0,6.932807445526123,5.07372522354126,-2.005413944082327,-2.005413770675659,-3.7220044136047363
228,KDI-W-Ttop,era5,JJA,NoSnow,100.0,2.8542237281799316,2.2922728061676025,0.3396050621980645,0.33960503339767456,1.9986319541931152
229,KDI-W-Ttop,era5,SON,NoSnow,100.0,9.507601737976074,6.906360626220703,-5.921439639485271,-5.921440124511719,-6.8368964195251465
230,KDI-W-Ttop,jra5,ALL,NoSnow,100.0,12.686553001403809,9.363795280456543,-1.3598381425608883,-1.3598380088806152,-6.869412422180176
231,KDI-W-Ttop,jra5,DJF,NoSnow,100.0,21.323942184448242,20.658836364746094,-29.0795182711848,-29.079519271850586,-20.658838272094727
232,KDI-W-Ttop,jra5,MAM,NoSnow,100.0,7.052485466003418,5.568703651428223,-2.110071169142464,-2.1100711822509766,-2.471251964569092
233,KDI-W-Ttop,jra5,JJA,NoSnow,100.0,3.814744472503662,3.270935297012329,-0.17966482012993046,-0.1796647310256958,3.1137514114379883
234,KDI-W-Ttop,jra5,SON,NoSnow,100.0,11.937926292419434,8.677355766296387,-9.912199648423488,-9.912199020385742,-8.583212852478027
235,KDI-W-Ttop,merr,ALL,NoSnow,100.0,7.8065314292907715,6.234279632568359,0.10646589392779027,0.10646593570709229,-5.931535243988037
236,KDI-W-Ttop,merr,DJF,NoSnow,100.0,12.925353050231934,12.485485076904297,-10.051488729862054,-10.051487922668457,-12.48548698425293
237,KDI-W-Ttop,merr,MAM,NoSnow,100.0,4.4288458824157715,3.374525308609009,-0.2264986873610586,-0.22649872303009033,-2.32000994682312
238,KDI-W-Ttop,merr,JJA,NoSnow,100.0,3.993828535079956,3.47086763381958,-0.2930238165196817,-0.29302382469177246,-3.3113820552825928
239,KDI-W-Ttop,merr,SON,NoSnow,100.0,6.840505123138428,5.954898357391357,-2.582868288084615,-2.5828680992126465,-5.954898357391357
240,KDI-W-ShrubT,era5,ALL,Snow,100.0,13.540304183959961,9.871660232543945,-3.0263407120784223,-3.0263404846191406,-9.099966049194336
241,KDI-W-ShrubT,era5,DJF,Snow,100.0,22.14615821838379,21.25528907775879,-39.36742566227898,-39.367427825927734,-21.255287170410156
242,KDI-W-ShrubT,era5,MAM,Snow,100.0,13.034110069274902,10.28117847442627,-52.21504298510088,-52.21504592895508,-9.901429176330566
243,KDI-W-ShrubT,era5,JJA,Snow,100.0,2.3101344108581543,1.8493361473083496,0.7258801718669212,0.7258801758289337,0.6292383670806885
244,KDI-W-ShrubT,era5,SON,Snow,100.0,9.405052185058594,7.005613803863525,-5.426243674156173,-5.426243782043457,-6.952734470367432
245,KDI-W-ShrubT,jra5,ALL,Snow,100.0,15.151817321777344,11.110098838806152,-4.041771507673957,-4.041771411895752,-9.700227737426758
246,KDI-W-ShrubT,jra5,DJF,Snow,100.0,25.218040466308594,24.48613929748535,-51.34279722932803,-51.342803955078125,-24.48614501953125
247,KDI-W-ShrubT,jra5,MAM,Snow,100.0,12.65503978729248,9.893204689025879,-49.164751353786606,-49.16474914550781,-8.652050018310547
248,KDI-W-ShrubT,jra5,JJA,Snow,100.0,2.9420526027679443,2.2954113483428955,0.555402631130591,0.5554026365280151,1.7424776554107666
249,KDI-W-ShrubT,jra5,SON,Snow,100.0,11.837382316589355,8.78525447845459,-9.179961748499652,-9.179962158203125,-8.701706886291504
250,KDI-W-ShrubT,merr,ALL,Snow,100.0,10.745917320251465,8.871739387512207,-1.535949999226775,-1.535949945449829,-8.765748977661133
251,KDI-W-ShrubT,merr,DJF,Snow,100.0,16.88170051574707,16.308679580688477,-22.456684206678474,-22.45668601989746,-16.30867576599121
252,KDI-W-ShrubT,merr,MAM,Snow,100.0,10.382885932922363,8.65897274017334,-32.76819272998976,-32.768192291259766,-8.495201110839844
253,KDI-W-ShrubT,merr,JJA,Snow,100.0,5.712994575500488,4.916688919067383,-0.6764614702233638,-0.6764614582061768,-4.672073841094971
254,KDI-W-ShrubT,merr,SON,Snow,100.0,6.80927038192749,6.068273544311523,-2.368495323821011,-2.368495225906372,-6.068270683288574
255,KDI-W-Org1,era5,ALL,Organic,100.0,12.622303009033203,9.380990028381348,-2.581608327545447,-2.581608533859253,-6.57197380065918
256,KDI-W-Org1,era5,DJF,Organic,100.0,21.443567276000977,20.647794723510742,-35.96695430057252,-35.966957092285156,-20.647796630859375
257,KDI-W-Org1,era5,MAM,Organic,100.0,8.116194725036621,6.149731636047363,-7.311092964411303,-7.311093330383301,-3.8933141231536865
258,KDI-W-Org1,era5,JJA,Organic,100.0,4.493936061859131,3.993072271347046,-0.8433778094044972,-0.8433778285980225,3.933441638946533
259,KDI-W-Org1,era5,SON,Organic,100.0,10.405611038208008,7.379800319671631,-20.521863633419695,-20.52186393737793,-6.83580207824707
260,KDI-W-Org1,jra5,ALL,Organic,100.0,14.547884941101074,11.028145790100098,-3.7577389258629967,-3.7577390670776367,-7.174186706542969
261,KDI-W-Org1,jra5,DJF,Organic,100.0,24.55387306213379,23.877212524414062,-47.4684997672395,-47.46849822998047,-23.877220153808594
262,KDI-W-Org1,jra5,MAM,Organic,100.0,8.351670265197754,6.738857269287109,-7.800347718381396,-7.800348281860352,-2.644193649291992
263,KDI-W-Org1,jra5,JJA,Organic,100.0,5.59179162979126,5.092046737670898,-1.854056101032211,-1.8540561199188232,5.048281192779541
264,KDI-W-Org1,jra5,SON,Organic,100.0,12.836671829223633,9.128279685974121,-31.752886168835822,-31.752887725830078,-8.586332321166992
265,KDI-W-Org1,merr,ALL,Organic,100.0,9.246439933776855,6.913012504577637,-0.9219849212903413,-0.9219849109649658,-6.236727237701416
266,KDI-W-Org1,merr,DJF,Organic,100.0,16.12390899658203,15.703561782836914,-19.900675769320596,-19.90067481994629,-15.70356559753418
267,KDI-W-Org1,merr,MAM,Organic,100.0,5.506240367889404,4.273379325866699,-2.825282214602964,-2.825282573699951,-2.493760585784912
268,KDI-W-Org1,merr,JJA,Organic,100.0,2.728714942932129,2.250687837600708,0.32036320527472284,0.32036322355270386,-1.3783570528030396
269,KDI-W-Org1,merr,SON,Organic,100.0,7.334226131439209,5.974175930023193,-9.691861206875398,-9.691861152648926,-5.95752477645874
270,KDI-E-Trees,era5,ALL,NoSnow,100.0,12.447821617126465,9.156376838684082,-1.8849699367162072,-1.884969711303711,-8.404685020446777
271,KDI-E-Trees,era5,DJF,NoSnow,100.0,20.20688819885254,19.447532653808594,-45.448429972290356,-45.44843292236328,-19.44753646850586
272,KDI-E-Trees,era5,MAM,NoSnow,100.0,12.020467758178711,9.597350120544434,-28.523505262591197,-28.52350616455078,-9.318379402160645
273,KDI-E-Trees,era5,JJA,NoSnow,100.0,2.4348714351654053,1.9359300136566162,0.7073234363477521,0.7073234021663666,0.5274749398231506
274,KDI-E-Trees,era5,SON,NoSnow,100.0,8.94666576385498,6.537957191467285,-3.745869762058578,-3.7458696365356445,-6.467349052429199
275,KDI-E-Trees,jra5,ALL,NoSnow,100.0,14.082451820373535,10.376382827758789,-2.6924202892792635,-2.692420244216919,-9.026619911193848
276,KDI-E-Trees,jra5,DJF,NoSnow,100.0,23.304359436035156,22.682979583740234,-60.77981037992672,-60.779808044433594,-22.682973861694336
277,KDI-E-Trees,jra5,MAM,NoSnow,100.0,11.639642715454102,9.129570007324219,-26.682449843470565,-26.682449340820312,-8.093038558959961
278,KDI-E-Trees,jra5,JJA,NoSnow,100.0,3.0057966709136963,2.338068962097168,0.5539792659564579,0.553979218006134,1.629163384437561
279,KDI-E-Trees,jra5,SON,NoSnow,100.0,11.42386245727539,8.375452995300293,-6.737831741188382,-6.737832069396973,-8.282694816589355
280,KDI-E-Trees,merr,ALL,NoSnow,100.0,9.74606704711914,8.250826835632324,-0.7685335496635668,-0.7685335874557495,-8.146340370178223
281,KDI-E-Trees,merr,DJF,NoSnow,100.0,14.860716819763184,14.52064323425293,-24.12185712633596,-24.121854782104492,-14.52064323425293
282,KDI-E-Trees,merr,MAM,NoSnow,100.0,9.530868530273438,8.068203926086426,-17.56052297280439,-17.560523986816406,-7.979731559753418
283,KDI-E-Trees,merr,JJA,NoSnow,100.0,5.863936901092529,5.150933265686035,-0.6975182319496025,-0.6975183486938477,-4.8453688621521
284,KDI-E-Trees,merr,SON,NoSnow,100.0,6.4643473625183105,5.666375637054443,-1.4776656046980947,-1.477665662765503,-5.665796279907227
285,KDI-W-ShrubM2,era5,ALL,Snow,100.0,13.660832405090332,10.041871070861816,-4.434403052290282,-4.4344024658203125,-8.14537239074707
286,KDI-W-ShrubM2,era5,DJF,Snow,100.0,22.865772247314453,22.10051155090332,-124.5026064349817,-124.50259399414062,-22.100521087646484
287,KDI-W-ShrubM2,era5,MAM,Snow,100.0,10.975248336791992,8.384300231933594,-40.68341492930448,-40.68341064453125,-7.422289848327637
288,KDI-W-ShrubM2,era5,JJA,Snow,100.0,4.023051738739014,3.1105504035949707,0.011173960308824893,0.01117396354675293,2.956342935562134
289,KDI-W-ShrubM2,era5,SON,Snow,100.0,10.383214950561523,7.3942790031433105,-12.334369606157773,-12.334368705749512,-7.266478061676025
290,KDI-W-ShrubM2,jra5,ALL,Snow,100.0,15.453473091125488,11.566255569458008,-5.954240578449403,-5.954240322113037,-8.74699878692627
291,KDI-W-ShrubM2,jra5,DJF,Snow,100.0,25.973575592041016,25.332653045654297,-160.93637904155372,-160.93638610839844,-25.332656860351562
292,KDI-W-ShrubM2,jra5,MAM,Snow,100.0,10.851431846618652,8.496825218200684,-39.74821979332753,-39.74821853637695,-6.1729655265808105
293,KDI-W-ShrubM2,jra5,JJA,Snow,100.0,4.991882801055908,4.161826133728027,-0.5224304061144054,-0.5224303007125854,4.063708305358887
294,KDI-W-ShrubM2,jra5,SON,Snow,100.0,12.829812049865723,9.173554420471191,-19.358666191181168,-19.358665466308594,-9.013226509094238
295,KDI-W-ShrubM2,merr,ALL,Snow,100.0,10.368513107299805,8.167891502380371,-2.130620980195911,-2.1306207180023193,-7.803016662597656
296,KDI-W-ShrubM2,merr,DJF,Snow,100.0,17.425701141357422,17.149024963378906,-71.88892286328851,-71.888916015625,-17.149030685424805
297,KDI-W-ShrubM2,merr,MAM,Snow,100.0,8.3534574508667,6.730373859405518,-23.147216612345694,-23.147216796875,-6.005114555358887
298,KDI-W-ShrubM2,merr,JJA,Snow,100.0,3.461815357208252,3.031726121902466,0.26782238695060656,0.2678224444389343,-2.3378946781158447
299,KDI-W-ShrubM2,merr,SON,Snow,100.0,7.506368637084961,6.372339725494385,-5.968969934312589,-5.968969345092773,-6.372341156005859
300,KDI-E-Tslp,era5,ALL,NoSnow,100.0,10.724632263183594,7.675288200378418,-0.7520333500086565,-0.7520334720611572,-6.716216564178467
301,KDI-E-Tslp,era5,DJF,NoSnow,100.0,18.202606201171875,17.518430709838867,-56.25088039607145,-56.25088119506836,-17.518421173095703
302,KDI-E-Tslp,era5,MAM,NoSnow,100.0,7.965682506561279,5.9215192794799805,-3.8542860058359487,-3.854285717010498,-5.357868194580078
303,KDI-E-Tslp,era5,JJA,NoSnow,100.0,2.2975120544433594,1.7590728998184204,0.6071261631814582,0.6071261465549469,1.1428762674331665
304,KDI-E-Tslp,era5,SON,NoSnow,100.0,8.6959810256958,6.317676544189453,-3.714065140503787,-3.7140650749206543,-6.185410022735596
305,KDI-E-Tslp,jra5,ALL,NoSnow,100.0,12.541197776794434,9.144139289855957,-1.3958279743700395,-1.3958277702331543,-7.333491802215576
306,KDI-E-Tslp,jra5,DJF,NoSnow,100.0,21.29807472229004,20.748266220092773,-77.37828879750052,-77.37828826904297,-20.74827003479004
307,KDI-E-Tslp,jra5,MAM,NoSnow,100.0,7.906810283660889,6.101171016693115,-3.7827975898575366,-3.7827978134155273,-4.130725860595703
308,KDI-E-Tslp,jra5,JJA,NoSnow,100.0,3.1034634113311768,2.514151096343994,0.2831459367803164,0.2831459045410156,2.2406716346740723
309,KDI-E-Tslp,jra5,SON,NoSnow,100.0,11.16695499420166,8.143472671508789,-6.773703763332732,-6.773703575134277,-7.998739242553711
310,KDI-E-Tslp,merr,ALL,NoSnow,100.0,7.968739032745361,6.62103796005249,0.03270984795069343,0.03270983695983887,-6.485121726989746
311,KDI-E-Tslp,merr,DJF,NoSnow,100.0,12.914544105529785,12.597736358642578,-27.818622145666122,-27.818622589111328,-12.597739219665527
312,KDI-E-Tslp,merr,MAM,NoSnow,100.0,5.660084247589111,4.481856822967529,-1.4508979182636152,-1.4508979320526123,-4.035212993621826
313,KDI-E-Tslp,merr,JJA,NoSnow,100.0,4.881317138671875,4.35299015045166,-0.7734199894464135,-0.7734200954437256,-4.257718086242676
314,KDI-E-Tslp,merr,SON,NoSnow,100.0,6.111190319061279,5.398494243621826,-1.3281450298005777,-1.3281450271606445,-5.396390438079834
315,KDI-W-Tbot,era5,ALL,Snow,100.0,12.115758895874023,9.069231033325195,-2.5576752288077813,-2.557675361633301,-6.613836765289307
316,KDI-W-Tbot,era5,DJF,Snow,100.0,20.2619571685791,19.58401107788086,-60.33963779691515,-60.339637756347656,-19.584014892578125
317,KDI-W-Tbot,era5,MAM,Snow,100.0,8.816558837890625,6.510281085968018,-8.82063997590501,-8.820638656616211,-5.460842609405518
318,KDI-W-Tbot,era5,JJA,Snow,100.0,4.630242347717285,3.981616973876953,-0.8258368917891459,-0.8258366584777832,3.9765493869781494
319,KDI-W-Tbot,era5,SON,Snow,100.0,9.650039672851562,6.832939624786377,-9.963367178465884,-9.963367462158203,-6.5831122398376465
320,KDI-W-Tbot,jra5,ALL,Snow,100.0,13.979891777038574,10.670907974243164,-3.736665241533281,-3.7366652488708496,-7.213714122772217
321,KDI-W-Tbot,jra5,DJF,Snow,100.0,23.377967834472656,22.814071655273438,-80.65671744575779,-80.6567153930664,-22.814058303833008
322,KDI-W-Tbot,jra5,MAM,Snow,100.0,8.806241035461426,6.8636064529418945,-8.797665254194833,-8.797664642333984,-4.211083889007568
323,KDI-W-Tbot,jra5,JJA,Snow,100.0,5.6962995529174805,5.104345321655273,-1.7633773412708802,-1.7633769512176514,5.089549541473389
324,KDI-W-Tbot,jra5,SON,Snow,100.0,12.082183837890625,8.60936164855957,-16.186074224869092,-16.186073303222656,-8.331449508666992
325,KDI-W-Tbot,merr,ALL,Snow,100.0,8.729021072387695,6.659918308258057,-0.8466989868051562,-0.8466989994049072,-6.281170845031738
326,KDI-W-Tbot,merr,DJF,Snow,100.0,14.955336570739746,14.638147354125977,-32.41725672369964,-32.41725540161133,-14.638154029846191
327,KDI-W-Tbot,merr,MAM,Snow,100.0,6.239463806152344,4.863858222961426,-3.9185381532051764,-3.9185376167297363,-4.056443691253662
328,KDI-W-Tbot,merr,JJA,Snow,100.0,2.4116756916046143,1.9896433353424072,0.5046725894134805,0.5046725869178772,-1.3271039724349976
329,KDI-W-Tbot,merr,SON,Snow,100.0,6.719590663909912,5.708240032196045,-4.3158340592620394,-4.315834045410156,-5.699914932250977
330,KDI-W-ShrubM1,era5,ALL,Snow,100.0,13.46918773651123,9.73488998413086,-3.7364766891514476,-3.736476421356201,-8.547466278076172
331,KDI-W-ShrubM1,era5,DJF,Snow,100.0,22.667036056518555,21.953691482543945,-131.44705689391256,-131.44705200195312,-21.953693389892578
332,KDI-W-ShrubM1,era5,MAM,Snow,100.0,10.482333183288574,8.057877540588379,-19.599087282544318,-19.599084854125977,-7.648600101470947
333,KDI-W-ShrubM1,era5,JJA,Snow,100.0,2.806967258453369,2.153428792953491,0.4448792213445534,0.4448791742324829,1.8702938556671143
334,KDI-W-ShrubM1,era5,SON,Snow,100.0,10.39891242980957,7.35191535949707,-12.69227348224701,-12.692272186279297,-7.207854270935059
335,KDI-W-ShrubM1,jra5,ALL,Snow,100.0,15.248988151550293,11.177574157714844,-5.070921722482925,-5.070921421051025,-9.159977912902832
336,KDI-W-ShrubM1,jra5,DJF,Snow,100.0,25.768945693969727,25.185100555419922,-170.177285360642,-170.1772918701172,-25.185094833374023
337,KDI-W-ShrubM1,jra5,MAM,Snow,100.0,10.282356262207031,7.9086594581604,-18.820626330365265,-18.82062530517578,-6.398663520812988
338,KDI-W-ShrubM1,jra5,JJA,Snow,100.0,3.7457666397094727,3.128251314163208,0.011459852371313861,0.011459827423095703,3.0013339519500732
339,KDI-W-ShrubM1,jra5,SON,Snow,100.0,12.82522201538086,9.126155853271484,-19.827132545138298,-19.827133178710938,-8.95490837097168
340,KDI-W-ShrubM1,merr,ALL,Snow,100.0,10.344101905822754,8.304597854614258,-1.7935612314691993,-1.7935609817504883,-8.167038917541504
341,KDI-W-ShrubM1,merr,DJF,Snow,100.0,17.22789192199707,17.005659103393555,-75.50980691080908,-75.50981140136719,-17.00566291809082
342,KDI-W-ShrubM1,merr,MAM,Snow,100.0,8.05660343170166,6.534173011779785,-11.168468368151014,-11.168468475341797,-6.2381486892700195
343,KDI-W-ShrubM1,merr,JJA,Snow,100.0,4.1972432136535645,3.727139949798584,-0.24119829251686875,-0.24119830131530762,-3.4824604988098145
344,KDI-W-ShrubM1,merr,SON,Snow,100.0,7.490326881408691,6.319247245788574,-6.103972510947528,-6.103971481323242,-6.319095611572266
